include,name,suggested_category,longitude,latitude,address,website,source,source_id,reason
,Ridgewood Ceramics,,-73.9056392,40.7050087,689 Woodward Avenue,https://ridgewoodceramics.com/,OpenStreetMap,node/13917810727,Requires manual review
,Ridgewood Community Garden,,-73.9092619,40.7129491,54-33 Metropolitan Avenue,https://www.facebook.com/ridgewoodcommunitygarden/,OpenStreetMap,way/932542022,Requires manual review
,Ridgewood Eats,,-73.9038653,40.7007132,,https://www.ridgewoodeats.com,OpenStreetMap,node/5404039252,Requires manual review
,Rio Bravo Cleaners Laundry,,-73.9608979,40.6299847,1612 Avenue H,,OpenStreetMap,node/12069971601,Requires manual review
,"Rio Grande Union, Inc.",,-73.998441,40.723478,"541 Broadway, Third Floor, New York, 10012",,NYC DCLA,dcla-row-1990,Requires manual review
,"Ripe Time, Inc.",,-73.973221,40.685073,"138 South Oxford Street, Brooklyn, 11217",,NYC DCLA,dcla-row-1991,Requires manual review
,Ripley Greer,,-73.9920772,40.7536782,520 Eight Avenue,https://ripleygrier.com/,OpenStreetMap,node/12700463157,OpenStreetMap arts-centre tag
,"Ripple Effect Artists, Inc.",,-73.942897,40.837299,"600 W. 162nd St., New York, 10032",,NYC DCLA,dcla-row-1992,Requires manual review
,RiseBoro Community Partnership,,-73.9352931,40.6991866,555 Bushwick Avenue,https://riseboro.org/,OpenStreetMap,node/9203459391,Requires manual review
,"Riseboro Community Partnership, Inc.",,-73.935359,40.699023,"565 Bushwick Avenue, New York, 11206",,NYC DCLA,dcla-row-1993,Requires manual review
,"Rising Circle Theater Collective, Inc.",,-73.941359,40.852295,"1380 Riverside Dr, New York, 10033",,NYC DCLA,dcla-row-1994,Requires manual review
,Rite Plumbing & Heating,,-73.9682689,40.7626518,,https://www.riteplumbingnyc.com/,OpenStreetMap,node/8080800818,Requires manual review
,Riverdale Library,,-73.9027557,40.9036998,5540 Mosholu Avenue,https://www.nypl.org/locations/riverdale,OpenStreetMap,way/276537017,Requires manual review
,Riverside Library,,-73.984582,40.774257,127 Amsterdam Avenue,https://www.nypl.org/locations/riverside,OpenStreetMap,node/2744944451,Requires manual review
,"Riverside Opera Company, Inc.",,-74.104753,40.645075,"1000 Richmond Terrace box 2-8, Staten Island, 10301",,NYC DCLA,dcla-row-1996,Requires manual review
,"Riverside Symphony, Inc.",,-73.976747,40.788007,"2350 Broadway, New York, 10024",,NYC DCLA,dcla-row-1997,Requires manual review
,"Riverside Theatre, Inc.",,-73.962701,40.811452,"91 Claremont Avenue, New York, 10027",,NYC DCLA,dcla-row-1998,Requires manual review
,RJ Wellbrock,,-73.8454824,40.7097476,Metropolitan Avenue,,OpenStreetMap,node/10825166972,Requires manual review
,Ro's Diner,,-73.9408912,40.7084618,197 Meserole Street,https://www.rosdiner.com/,OpenStreetMap,node/4315270690,Requires manual review
,Roaring Epiphany Production Company,,-73.914437,40.691311,"161 Cornelia St, Brooklyn, 11221",,NYC DCLA,dcla-row-1999,Requires manual review
,"Robert H. Clampitt Foundation, Inc.",,-73.983818,40.775613,"163 Amsterdam Avenue, New York, 10023",,NYC DCLA,dcla-row-2001,Requires manual review
,"Roberta Wells Conservatory of Arts & Learning, Inc.",,-73.873184,40.76736,"23-51 97 Street, East Elmhurst, 11369",,NYC DCLA,dcla-row-2000,Requires manual review
,Roberto’s Shoe Repair,,-73.8905868,40.7706222,79-10 21st Avenue,,OpenStreetMap,node/2853413433,Requires manual review
,Rockafella Cleaning Service Inc.,,-74.0865328,40.5936258,,,OpenStreetMap,node/12677264723,Requires manual review
,"Rockaway Artists Alliance, Inc.",,-73.837704,40.580701,"260 Beach 116th Street, Rockaway Park, 11694",,NYC DCLA,dcla-row-2002,Requires manual review
,Rockaway Brewing Company,,-73.9549525,40.7471977,46-01 5th Street,http://rockawaybrewco.com,OpenStreetMap,node/3205288492,Requires manual review
,"Rockaway Film Festival, Inc.",,-73.800706,40.593044,"4-15 B 72 St, Arverne, 11692",,NYC DCLA,dcla-row-2003,Requires manual review
,Rockaway Plumbing Supply,,-73.8361585,40.6792245,103-02 Rockaway Boulevard,,OpenStreetMap,node/12223142944,Requires manual review
,"Rockaway Waterfront Alliance, Inc.",,-73.78784,40.592098,"58-03 Rockaway Beach Blvd, Far Rockaway, 11692",,NYC DCLA,dcla-row-2005,Requires manual review
,Rockefeller University,,-73.9559517,40.7622739,1230 York Avenue,https://www.rockefeller.edu/,OpenStreetMap,way/108158013,Requires manual review
,Rocking the Boat,,-73.8832046,40.8178714,812 Edgewater Road,https://rockingtheboat.org/,OpenStreetMap,node/6106363106,Requires manual review
,"Rocking the Boat, Inc.",,-73.883518,40.817921,"812 Edgewater Rd, Bronx, 10474",,NYC DCLA,dcla-row-2006,Requires manual review
,Rockwall Studios,,-73.9024253,40.6944023,1080 Wyckoff Avenue,,OpenStreetMap,node/5351952017,OpenStreetMap arts-centre tag
,"Rod Rodgers Dance Company, Inc.",,-73.990663,40.726706,"62 East 4th Street, New York, 10003",,NYC DCLA,dcla-row-2007,Requires manual review
,Roger B. Boocock Library,,-73.8997084,40.8996817,,,OpenStreetMap,node/9106434576,Requires manual review
,Rolling Press,,-73.9850128,40.6760373,,https://www.rollingpress.com,OpenStreetMap,node/6332069068,Requires manual review
,Roma View,,-73.8390764,40.657369,,,OpenStreetMap,node/13050860045,Requires manual review
,Roman's Expert Shoe Repair,,-73.9805722,40.6597619,135 Windsor Place,,OpenStreetMap,node/6300063004,Requires manual review
,Romanian Cultural Center,,-73.9760744,40.7480509,200 East 38th Street,https://www.rciusa.info,OpenStreetMap,node/368045855,Requires manual review
,Romare Bearden Foundation,,-73.953771,40.806591,"2214 Frederick Douglass Blvd., New York, 10026",,NYC DCLA,dcla-row-2008,Requires manual review
,Romeo Creations,,-74.1783207,40.5409567,,,OpenStreetMap,node/6699676993,Requires manual review
,Ron Jordan Natoli Photographic Studio,,-73.9961378,40.6822135,,,OpenStreetMap,node/5972604193,OpenStreetMap craft/workshop tag
,Rooftop Films,,-73.987671,40.674909,"232 Third Street, Suite E 106, Brooklyn, 11215",,NYC DCLA,dcla-row-2009,Requires manual review
,Roosevelt Island Historical Society,,-73.950301,40.761304,"531 Main St., New York, 10044",,NYC DCLA,dcla-row-2010,Requires manual review
,Roosevelt Island Library,,-73.9507219,40.7607808,504 Main Street,https://www.nypl.org/locations/roosevelt-island,OpenStreetMap,node/2632491909,Requires manual review
,Roosevelt Island Theatre Corporation,,-73.949679,40.761957,"548 Main Street, New York, 10044",,NYC DCLA,dcla-row-2011,Requires manual review
,"Roosevelt Island Youth Program, Inc.",,-73.950994,40.760788,"506 Main Street, New York, 10044",,NYC DCLA,dcla-row-2012,Requires manual review
,ROOT,,-74.0052031,40.744281,443 West 18th Street,https://rootnyc.com/,OpenStreetMap,node/7679342647,Requires manual review
,Rosa's Dry Cleaning & Alterations,,-73.9445432,40.6957879,,,OpenStreetMap,node/9588431428,Requires manual review
,Rose Center for Earth and Space,,-73.9731563,40.7816493,,https://www.amnh.org/exhibitions/permanent/rose-center,OpenStreetMap,node/10172955743,Requires manual review
,Rosebud Art Studio,,-73.9736476,40.6773882,20 7th Avenue,,OpenStreetMap,node/13571021301,OpenStreetMap arts-centre tag
,Rosedale Branch Queens Borough Public Library,,-73.7399071,40.6599635,144-20 243rd Street,https://www.queenslibrary.org/about-us/locations/rosedale,OpenStreetMap,way/282951811,Requires manual review
,Rosie's Theater Kids,,-73.993156,40.761177,"445 West 45th Street, New York, 10036",,NYC DCLA,dcla-row-2014,Requires manual review
,Rosini & Sons Inc,,-73.8742984,40.7583287,32-07 Junction Boulevard,,OpenStreetMap,node/13386945793,Requires manual review
,Ross + Kramer Gallery,,-74.0031538,40.7507088,515 West 27th Street,https://rkgallery.com,OpenStreetMap,node/10860703828,Requires manual review
,Ross Gallery and Lecture Hall,,-73.8790711,40.866929,,,OpenStreetMap,node/4530503871,Requires manual review
,"Roulette Intermedium, Inc.",,-73.980385,40.68581,"30 Third Avenue, Brooklyn, 11217",,NYC DCLA,dcla-row-2015,Requires manual review
,"Roundabout Theatre Company, Inc.",,-73.989363,40.754576,"231 West 39th Street, New York, 10018",,NYC DCLA,dcla-row-2016,Requires manual review
,"Roundtable Ensemble, Ltd.",,-73.970344,40.749923,"333 East 43rd Street, New York, 10017",,NYC DCLA,dcla-row-2017,Requires manual review
,"Roust Theatre Company, Inc.",,-73.965936,40.801426,"211 West 107th Street, New York, 10025",,NYC DCLA,dcla-row-2018,Requires manual review
,Royal Empress Catering Hall,,-73.8154524,40.6758602,,,OpenStreetMap,node/13101226606,Requires manual review
,"Royal Family Productions, Inc.",,-73.939531,40.85048,"66 Pinehurst Ave., New York, 10033",,NYC DCLA,dcla-row-2019,Requires manual review
,Royal Metal Products,,-74.0053045,40.6549815,349 36th Street,,OpenStreetMap,node/3154303890,Requires manual review
,Royal Sweet Bakery,,-74.0206955,40.6443561,227 58th Street,,OpenStreetMap,way/249584326,Requires manual review
,"RPGA Studio, Inc",,-73.869998,40.728043,"6133 Alderton Street, Rego Park, 11374",,NYC DCLA,dcla-row-2021,Design-related name in DCLA Visual Arts discipline
,"RSOAA, LLC",,-73.95149,40.709382,"400 South 2nd Street, Brooklyn, 11211",,NYC DCLA,dcla-row-2022,Requires manual review
,RT Building Supplies & Hardware,,-73.9560901,40.6762772,,,OpenStreetMap,node/2494221005,OpenStreetMap craft/workshop tag
,Rubin Museum of Art,,-73.9977377,40.7400959,150 West 17th Street,https://rubinmuseum.org/,OpenStreetMap,node/1810241472,Design-related museum or gallery
,Rubin Museum of Art,,-73.997727,40.740224,"150 W 17th St, New York, 10011",,NYC DCLA,dcla-row-2023,Requires manual review
,Rugby Branch Brooklyn Public Library,,-73.9303938,40.6486278,1000 Utica Avenue,,OpenStreetMap,way/250152187,Requires manual review
,Rush Philanthropic Arts Foundation,,-73.962432,40.686462,"334 Grand Avenue, Brooklyn, 11238",,NYC DCLA,dcla-row-2024,Design-related name in DCLA Visual Arts discipline
,Russ & Daughters,,-73.9710982,40.6983704,,https://shop.russanddaughters.com/brooklyn-navy-yard,OpenStreetMap,node/6573662302,Requires manual review
,Russian American Cultural Center,,-73.951179,40.769146,"520 E 76th St # 7E, New York, 10021",,NYC DCLA,dcla-row-2025,Requires manual review
,Russian American Cultural Heritage Center,,-73.929279,40.858448,"34 Hillside Ave 4C, New York, NY, 10040",,NYC DCLA,dcla-row-2026,Requires manual review
,"Russian Musical Arts Society of America, Inc.",,-73.937224,40.851994,"731 West 183rd Street, New York, 10033",,NYC DCLA,dcla-row-2028,Requires manual review
,"Russian-American Foundation, Inc.",,-73.984843,40.75886,"1560 Broadway, Suite 500, New York, 10036",,NYC DCLA,dcla-row-2027,Requires manual review
,"RX Art, Inc.",,-73.990519,40.722934,"208 Forsyth Street, New York, 10002",,NYC DCLA,dcla-row-2030,Design-related name in DCLA Visual Arts discipline
,Ryan Lee Gallery,,-74.0035878,40.7501197,515 West 26th Street,https://ryanleegallery.com,OpenStreetMap,node/10861434357,Requires manual review
,"Ryan Repertory Company, Inc.",,-73.991819,40.594879,"2445 Bath Avenue, New York, 11214",,NYC DCLA,dcla-row-2031,Requires manual review
,Ryan Visitor Center,,-73.8969221,40.5881537,210 New York Avenue,https://www.nps.gov/gate/learn/historyculture/ryan-visitor-center.htm,OpenStreetMap,node/2185003533,Requires manual review
,S & J Supply,,-73.9646984,40.6953625,70 Grand Avenue,https://sjsupply.com,OpenStreetMap,way/250352423,Requires manual review
,S&S Creation,,-73.99314,40.6698383,134 12th Street,,OpenStreetMap,node/2550101330,Requires manual review
,"S'Cool Sounds, Inc.",,-73.996788,40.67937,"111 2nd Place, Brooklyn, 11231",,NYC DCLA,dcla-row-2034,Requires manual review
,"S.E.M. Ensemble, Inc.",,-73.998601,40.693107,"25 Columbia Place, Brooklyn, 11201",,NYC DCLA,dcla-row-2032,Requires manual review
,"S.I.T.U., Inc.",,-73.987852,40.72836,"127 Second Avenue, #19, New York, 10003",,NYC DCLA,dcla-row-2033,Requires manual review
,"Sachiyo Ito and Company, Inc.",,-74.001826,40.746712,"405 West 23rd Street, New York, 10011",,NYC DCLA,dcla-row-2035,Requires manual review
,Sackett Woodworking,,-73.981512,40.6774975,,,OpenStreetMap,node/9356039178,Requires manual review
,Sacred Music Chorale of Richmond Hill,,-73.835259,40.699105,"86-20 114th Street, Richmond Hill, 11418",,NYC DCLA,dcla-row-2036,Requires manual review
,"Saeko Ichinohe and Company, Inc.",,-73.981261,40.762713,"159 West 53rd Street, Suite 22-H, New York, 10019",,NYC DCLA,dcla-row-2037,Requires manual review
,Safe Harbors Indigenous Collective,,-73.997203,40.736875,"511 Ave of the Americas, New York City, 10011",,NYC DCLA,dcla-row-2038,Requires manual review
,Saint Alban's Episcopal Church,,-74.160822,40.544249,"76 Saint Alban's Place, Staten Island, 10312",,NYC DCLA,dcla-row-2039,Requires manual review
,Saint Albans Branch Queens Borough Public Library,,-73.7601117,40.69253,191-05 Linden Boulevard,https://www.queenslibrary.org/about-us/locations/st.albans,OpenStreetMap,way/283120477,Requires manual review
,Saint Francis College,,-73.9920235,40.6930776,,,OpenStreetMap,way/241839661,Requires manual review
,Saint George Library Center,,-74.0766976,40.6417407,5 Central Avenue,https://www.nypl.org/locations/st-george-library-center,OpenStreetMap,way/241842668,Requires manual review
,Saint John's University Queens Campus,,-73.7946307,40.7216108,,,OpenStreetMap,way/248317417,Requires manual review
,"Saint Mary's Community Services, Inc.",,-73.960824,40.692769,"230 Classon Avenue, Brooklyn, 11205",,NYC DCLA,dcla-row-2040,Requires manual review
,Saint Pauls Seminary,,-74.1368342,40.6130572,,,OpenStreetMap,way/1126779714,Requires manual review
,Sallustio & Son,,-73.9973428,40.6790357,417 Court Street,,OpenStreetMap,node/2494252048,Requires manual review
,Salmagundi Club,,-73.9945529,40.7343016,,,OpenStreetMap,node/4319632990,Requires manual review
,Salmagundi Club,,-73.994808,40.73435,"47 Fifth Avenue, New York, 10003",,NYC DCLA,dcla-row-2041,Requires manual review
,Salvadori Center,,-73.964168,40.811101,"475 Riverside Drive, Suite 239, New York, 10115",,NYC DCLA,dcla-row-2043,DCLA Architecture/Design discipline
,Salvation Army,,-73.880785,40.752206,"86-07 35th Avenue, Jackson Heights, 11372",,NYC DCLA,dcla-row-2044,Requires manual review
,"Salvatones, Inc.",,-73.949614,40.796304,"1280 Fifth Avenue, #18C, New York, 10029",,NYC DCLA,dcla-row-2045,Requires manual review
,Salvatore Basile II Concrete & Masonry,,-73.993387,40.6693701,,,OpenStreetMap,node/5707667874,Requires manual review
,Sam the Glazier,,-73.9213199,40.6983598,245 Wilson Avenue,,OpenStreetMap,node/6128712285,Requires manual review
,Sam's Watch,,-73.8298023,40.7132587,80-45 Kew Gardens Road,,OpenStreetMap,node/13101010258,Requires manual review
,Sammy Dry Cleaners & Tailor,,-73.964784,40.7142928,303 Wythe Avenue,,OpenStreetMap,node/2494194621,Requires manual review
,Samuel & Sons Plumbing & Heating,,-73.7740418,40.6709397,137-42 Guy R Brewer Boulevard,,OpenStreetMap,node/13474248153,Requires manual review
,San Remo,,-73.906164,40.7002664,56-01 Myrtle Avenue,https://www.sanremopizza.com/,OpenStreetMap,node/5541240618,Requires manual review
,San Remo Tailor Shop Inc,,-73.9204105,40.7574526,32-64 Steinway Street,,OpenStreetMap,node/5383989025,Requires manual review
,Sandbox Percussion Inc.,,-74.02005,40.647345,"169 54th Street, Brooklyn, 11220",,NYC DCLA,dcla-row-2047,Requires manual review
,Sandy Ground Historical Society,,-74.2165008,40.5409781,1538 Woodrow Road,https://www.nyc-arts.org/organizations/341/sandy-ground-historical-society,OpenStreetMap,node/11124194340,Requires manual review
,Sandy Ground Historical Society,,-74.21656,40.541234,"1538 Woodrow Road, Staten Island, New York, 10309",,NYC DCLA,dcla-row-2048,Requires manual review
,Sans Bakery,,-73.93522,40.7424411,31-00 47th Avenue,https://sansbakery-nyc.com/,OpenStreetMap,node/13991865123,Requires manual review
,Santana Photo Studio,,-73.9091882,40.7068054,556 Woodward Avenue,,OpenStreetMap,node/11920948047,OpenStreetMap craft/workshop tag
,"Sarah Michelson, Inc.",,-73.987401,40.728956,"140 Second Ave #501, New York, 10003",,NYC DCLA,dcla-row-2049,Requires manual review
,Saratoga Branch Brooklyn Public Library,,-73.9151585,40.6848039,8 Thomas S. Boyland Street,https://www.bklynlibrary.org/locations/saratoga,OpenStreetMap,way/249962958,Requires manual review
,"Saratoga International Theater Institute, Inc.",,-73.992417,40.753612,"520 Eighth Avenue, Ste. 310, New York, 10018",,NYC DCLA,dcla-row-2050,Requires manual review
,Sargent's Daughters,,-74.003176,40.717639,370 Broadway,https://www.sargentsdaughters.com/,OpenStreetMap,node/12022095654,Requires manual review
,Satgur The Print Shop,,-73.8280232,40.6895128,101st Avenue,,OpenStreetMap,node/11278065117,Requires manual review
,Sato Yamamoto,,-73.993283,40.717969,"267 Grand street, Brooklyn, 11211",,NYC DCLA,dcla-row-2051,Requires manual review
,"Scan-Harbor, Inc.",,-73.942709,40.787394,"345 E 102nd St, New York, 10029",,NYC DCLA,dcla-row-2054,Requires manual review
,Scandinavia House,,-73.9800924,40.7494881,58 Park Avenue,https://www.scandinaviahouse.org,OpenStreetMap,way/265875643,Requires manual review
